ts,실시간 임시 가격(원/kWh),실시간 확정 가격(원/kWh),하루전가격(원/kWh),공급능력(kW),현재 수요(kW),풍력 발전량(kW),신재생 발전량 총합(kW),공급 예비력(kW),운영 예비력(kW)
2024-07-08 16:00:00,124.19,124.19,124.19,1419000.0,723000.0,119492.0,133738.0,695000.0,310000.0
2024-07-08 17:00:00,100.14,100.14,100.14,1404000.0,682000.0,110173.0,124901.0,722000.0,283000.0
2024-07-08 18:00:00,99.33,99.33,99.33,1403000.0,658000.0,101681.0,116343.0,745000.0,297000.0
2024-07-08 19:00:00,99.29,99.29,99.29,1429000.0,647000.0,130456.0,143496.0,782000.0,336000.0
2024-07-08 20:00:00,99.14,99.14,99.14,1408000.0,637000.0,107641.0,121962.0,771000.0,324000.0
2024-07-08 21:00:00,99.87,99.87,99.87,1414000.0,665000.0,113113.0,127331.0,749000.0,301000.0
2024-07-08 22:00:00,124.18,124.18,124.18,1418000.0,708000.0,111365.0,133219.0,710000.0,371000.0
2024-07-08 23:00:00,135.87,135.87,135.87,1469000.0,776000.0,124847.0,185190.0,693000.0,413000.0
2024-07-09 00:00:00,138.35,138.35,138.35,1505000.0,830000.0,121959.0,221830.0,675000.0,398000.0
2024-07-09 01:00:00,139.73,139.73,139.73,1567000.0,885000.0,127602.0,289632.0,682000.0,405000.0
2024-07-09 02:00:00,118.83,118.83,147.51,1602000.0,933000.0,144321.0,326861.0,669000.0,390000.0
2024-07-09 03:00:00,-2.0,-2.0,138.36,1596000.0,979000.0,135939.0,322430.0,617000.0,345000.0
2024-07-09 04:00:00,138.32,138.32,138.32,1611000.0,957000.0,127639.0,335060.0,655000.0,378000.0
2024-07-09 05:00:00,147.47,147.47,147.47,1624000.0,985000.0,161199.0,352269.0,639000.0,366000.0
2024-07-09 06:00:00,150.71,151.0,148.02,1593000.0,972000.0,152503.0,320253.0,621000.0,448000.0
2024-07-09 07:00:00,151.09,151.09,151.09,1555000.0,993000.0,141092.0,282500.0,562000.0,392000.0
2024-07-09 08:00:00,152.39,152.55,152.86,1485000.0,975000.0,127333.0,212822.0,511000.0,337000.0
2024-07-09 09:00:00,152.39,152.55,155.25,1471000.0,992000.0,140864.0,197540.0,479000.0,307000.0
2024-07-09 10:00:00,152.65,152.82,155.77,1476000.0,996000.0,166217.0,199227.0,480000.0,309000.0
2024-07-09 11:00:00,149.34,149.57,151.43,1463000.0,985000.0,164006.0,181068.0,478000.0,301000.0
2024-07-09 12:00:00,153.55,152.82,155.77,1467000.0,945000.0,173031.0,187904.0,522000.0,350000.0
2024-07-09 13:00:00,136.39,136.39,136.39,1498000.0,886000.0,198278.0,212378.0,612000.0,328000.0
2024-07-09 14:00:00,133.17,133.17,133.17,1477000.0,839000.0,177678.0,191870.0,638000.0,250000.0
2024-07-09 15:00:00,133.31,133.31,133.31,1502000.0,772000.0,208896.0,221231.0,730000.0,348000.0
2024-07-09 16:00:00,124.19,124.19,124.19,1494000.0,722000.0,198252.0,211861.0,773000.0,333000.0
2024-07-09 17:00:00,99.99,99.99,99.99,1468000.0,676000.0,170912.0,185262.0,792000.0,347000.0
2024-07-09 18:00:00,99.52,99.52,99.52,1482000.0,651000.0,184881.0,197866.0,831000.0,386000.0
2024-07-09 19:00:00,99.46,99.46,99.46,1489000.0,636000.0,191344.0,205086.0,853000.0,410000.0
2024-07-09 20:00:00,99.46,99.46,99.46,1478000.0,649000.0,178340.0,192127.0,829000.0,384000.0
2024-07-09 21:00:00,99.52,99.52,99.52,1472000.0,657000.0,171571.0,185504.0,815000.0,368000.0
2024-07-09 22:00:00,138.81,138.81,138.81,1466000.0,713000.0,160479.0,176157.0,752000.0,410000.0
2024-07-09 23:00:00,135.89,135.89,135.89,1451000.0,826000.0,148498.0,163656.0,625000.0,336000.0
2024-07-10 00:00:00,136.36,136.36,136.36,1411000.0,906000.0,108611.0,124794.0,504000.0,225000.0
2024-07-10 01:00:00,144.47,144.47,144.47,1387000.0,955000.0,61615.9,100871.0,432000.0,153000.0
2024-07-10 02:00:00,144.47,144.47,144.47,1394000.0,926000.0,48550.4,104332.0,469000.0,188000.0
2024-07-10 03:00:00,144.47,144.47,144.47,1417000.0,947000.0,19489.5,102210.0,470000.0,294000.0
2024-07-10 04:00:00,138.53,138.53,138.53,1411000.0,969000.0,74559.1,123654.0,441000.0,296000.0
2024-07-10 05:00:00,152.65,152.35,144.47,1380000.0,960000.0,63899.0,92838.9,420000.0,272000.0
2024-07-10 06:00:00,152.65,152.35,144.47,1387000.0,942000.0,78177.0,100279.0,446000.0,298000.0
2024-07-10 07:00:00,152.65,152.35,153.14,1366000.0,923000.0,41570.4,78504.0,443000.0,294000.0
2024-07-10 08:00:00,153.57,153.01,153.9,1341000.0,894000.0,9986.86,53868.1,447000.0,298000.0
2024-07-10 09:00:00,152.87,152.35,156.52,1359000.0,905000.0,2696.11,42556.2,454000.0,277000.0
2024-07-10 10:00:00,152.96,152.51,156.04,1388000.0,927000.0,78620.3,100778.0,461000.0,315000.0
2024-07-10 11:00:00,152.89,152.51,156.04,1357000.0,928000.0,54686.3,69250.1,430000.0,283000.0
2024-07-10 12:00:00,152.91,152.6,156.04,1344000.0,883000.0,39268.1,52863.2,461000.0,316000.0
2024-07-10 13:00:00,152.85,152.6,156.04,1317000.0,824000.0,10361.1,26023.3,493000.0,345000.0
2024-07-10 14:00:00,152.74,152.74,136.37,1335000.0,781000.0,27316.5,42974.6,554000.0,410000.0
2024-07-10 15:00:00,152.99,152.99,136.35,1361000.0,715000.0,51340.7,66882.6,646000.0,472000.0
2024-07-10 16:00:00,100.47,100.47,100.47,1351000.0,663000.0,43005.5,57167.3,688000.0,405000.0
2024-07-10 17:00:00,100.17,100.17,100.17,1334000.0,625000.0,22712.1,38296.0,709000.0,424000.0
2024-07-10 18:00:00,94.93,94.93,94.93,1338000.0,610000.0,23506.7,40109.2,729000.0,443000.0
2024-07-10 19:00:00,95.07,95.07,95.07,1339000.0,596000.0,26453.0,42500.1,743000.0,399000.0
2024-07-10 20:00:00,95.07,95.07,95.07,1325000.0,598000.0,11910.0,28329.2,727000.0,384000.0
2024-07-10 21:00:00,99.9,99.9,99.9,1321000.0,619000.0,4095.05,21549.5,702000.0,467000.0
2024-07-10 22:00:00,105.04,105.04,105.04,1320000.0,669000.0,1551.72,21148.2,651000.0,417000.0
2024-07-10 23:00:00,153.25,152.63,132.21,1344000.0,717000.0,528.449,47800.9,627000.0,445000.0
2024-07-11 00:00:00,153.21,152.61,138.23,1350000.0,822000.0,398.148,56979.2,528000.0,354000.0
2024-07-11 01:00:00,153.19,152.61,154.34,1342000.0,855000.0,315.429,50208.8,487000.0,312000.0
2024-07-11 02:00:00,152.9,152.75,154.34,1359000.0,871000.0,430.682,70215.1,488000.0,311000.0
2024-07-11 03:00:00,152.9,152.75,151.21,1350000.0,877000.0,1500.23,60659.7,473000.0,296000.0
2024-07-11 04:00:00,152.16,152.24,153.76,1344000.0,877000.0,1771.92,60827.0,467000.0,293000.0
2024-07-11 05:00:00,152.49,152.61,153.82,1375000.0,872000.0,16720.8,86697.2,503000.0,327000.0
2024-07-11 06:00:00,152.54,152.61,153.76,1357000.0,857000.0,9250.5,69981.6,500000.0,354000.0
2024-07-11 07:00:00,155.55,155.6,156.77,1343000.0,866000.0,4682.41,53905.0,476000.0,330000.0
2024-07-11 08:00:00,152.77,152.85,153.89,1328000.0,860000.0,1364.59,39895.3,468000.0,319000.0
2024-07-11 09:00:00,152.77,152.85,154.34,1319000.0,859000.0,992.266,29740.8,459000.0,351000.0
2024-07-11 10:00:00,152.92,153.01,154.66,1315000.0,861000.0,3237.39,23514.7,453000.0,343000.0
2024-07-11 11:00:00,152.61,152.61,154.66,1312000.0,863000.0,4521.67,19509.3,449000.0,313000.0
2024-07-11 12:00:00,152.95,152.96,154.66,1309000.0,829000.0,321.172,14911.2,480000.0,343000.0
2024-07-11 13:00:00,153.03,153.09,154.66,1316000.0,786000.0,5936.09,20619.1,529000.0,354000.0
2024-07-11 14:00:00,132.62,132.62,154.47,1310000.0,744000.0,774.215,13496.4,566000.0,281000.0
2024-07-11 15:00:00,132.55,132.55,154.01,1309000.0,695000.0,588.909,13462.9,614000.0,272000.0
2024-07-11 16:00:00,124.19,124.19,124.19,1314000.0,643000.0,3591.73,16985.1,671000.0,328000.0
2024-07-11 17:00:00,99.95,99.95,99.95,1320000.0,611000.0,8142.9,21232.4,709000.0,365000.0
2024-07-11 18:00:00,99.65,99.65,99.65,1324000.0,591000.0,7731.84,23717.9,732000.0,387000.0
2024-07-11 19:00:00,99.51,99.51,99.51,1322000.0,580000.0,7088.46,21484.6,742000.0,395000.0
2024-07-11 20:00:00,99.51,99.51,99.51,1320000.0,587000.0,4541.87,19205.4,733000.0,386000.0
2024-07-11 21:00:00,99.92,99.92,99.92,1317000.0,601000.0,2051.02,15837.5,716000.0,370000.0
2024-07-11 22:00:00,104.59,104.59,104.59,1344000.0,632000.0,4175.61,43067.3,712000.0,421000.0
2024-07-11 23:00:00,131.85,131.85,131.85,1400000.0,671000.0,6111.25,103763.0,729000.0,444000.0
2024-07-12 00:00:00,137.05,137.05,151.78,1466000.0,717000.0,2041.58,173724.0,748000.0,462000.0
2024-07-12 01:00:00,140.97,140.97,154.3,1516000.0,764000.0,824.571,228234.0,752000.0,469000.0
2024-07-12 02:00:00,141.54,141.54,154.3,1509000.0,840000.0,1228.9,221247.0,669000.0,383000.0
2024-07-12 03:00:00,141.52,141.52,151.27,1403000.0,865000.0,1047.74,119324.0,539000.0,258000.0
2024-07-12 04:00:00,140.56,140.56,151.27,1411000.0,849000.0,533.459,126034.0,562000.0,279000.0
2024-07-12 05:00:00,141.51,141.51,151.27,1417000.0,836000.0,2122.15,134052.0,581000.0,407000.0
2024-07-12 06:00:00,155.86,155.8,156.87,1415000.0,835000.0,234.36,131160.0,580000.0,406000.0
2024-07-12 07:00:00,155.89,155.8,156.87,1422000.0,825000.0,453.359,137983.0,597000.0,424000.0
2024-07-12 08:00:00,152.66,152.57,151.27,1388000.0,853000.0,716.959,103689.0,534000.0,362000.0
2024-07-12 09:00:00,152.66,152.57,151.27,1363000.0,859000.0,405.947,78758.9,503000.0,331000.0
2024-07-12 10:00:00,152.95,152.94,154.17,1331000.0,865000.0,166.773,45597.7,467000.0,293000.0
2024-07-12 11:00:00,152.94,152.94,154.17,1310000.0,864000.0,2363.45,24325.4,447000.0,273000.0
2024-07-12 12:00:00,152.94,152.94,154.3,1311000.0,833000.0,321.372,19797.2,477000.0,302000.0
2024-07-12 13:00:00,152.96,152.94,154.3,1309000.0,794000.0,1253.56,17851.3,515000.0,341000.0
2024-07-12 14:00:00,133.69,133.69,154.3,1307000.0,762000.0,512.845,15919.7,545000.0,262000.0
2024-07-12 15:00:00,132.52,132.52,132.52,1308000.0,707000.0,975.644,16792.1,601000.0,318000.0
2024-07-12 16:00:00,124.87,124.87,124.87,1311000.0,660000.0,1189.65,16978.6,651000.0,256000.0
2024-07-12 17:00:00,105.29,105.29,105.29,1309000.0,624000.0,677.031,14307.7,686000.0,289000.0
2024-07-12 18:00:00,101.18,101.18,101.18,1311000.0,602000.0,426.016,15044.9,710000.0,315000.0
2024-07-12 19:00:00,101.18,101.18,101.18,1312000.0,588000.0,762.476,16404.8,724000.0,329000.0
2024-07-12 20:00:00,101.18,101.18,101.18,1315000.0,588000.0,1576.67,17774.9,727000.0,329000.0
2024-07-12 21:00:00,101.18,101.18,101.18,1312000.0,593000.0,1762.62,16294.1,720000.0,324000.0
2024-07-12 22:00:00,101.18,101.18,101.18,1328000.0,623000.0,893.962,31808.7,704000.0,420000.0
2024-07-12 23:00:00,106.05,106.05,106.05,1329000.0,681000.0,690.619,37585.3,647000.0,363000.0
2024-07-13 00:00:00,138.09,138.09,138.09,1340000.0,728000.0,2562.85,51487.9,612000.0,329000.0
2024-07-13 01:00:00,138.0,138.0,138.0,1355000.0,777000.0,7067.86,68836.7,578000.0,297000.0
2024-07-13 02:00:00,139.27,139.27,139.27,1357000.0,818000.0,16123.7,71292.1,539000.0,256000.0
2024-07-13 03:00:00,157.14,157.14,157.14,1340000.0,831000.0,9170.83,56562.5,508000.0,335000.0
2024-07-13 04:00:00,151.82,151.65,139.23,1328000.0,824000.0,16678.3,48275.9,504000.0,331000.0
2024-07-13 05:00:00,151.66,151.8,153.26,1344000.0,767000.0,32339.8,82377.3,577000.0,423000.0
2024-07-13 06:00:00,151.83,151.82,153.26,1335000.0,835000.0,25731.7,102447.0,500000.0,389000.0
2024-07-13 07:00:00,151.82,151.82,153.26,1314000.0,824000.0,44458.7,79932.8,490000.0,363000.0
2024-07-13 08:00:00,151.69,151.65,139.25,1339000.0,838000.0,67729.0,90055.9,501000.0,329000.0
2024-07-13 09:00:00,151.68,151.72,152.96,1372000.0,832000.0,68425.5,106736.0,541000.0,370000.0
2024-07-13 10:00:00,151.75,151.8,160.38,1353000.0,846000.0,44602.6,73024.6,507000.0,336000.0
2024-07-13 11:00:00,154.45,154.58,138.1,1409000.0,850000.0,108446.0,126132.0,559000.0,389000.0
2024-07-13 12:00:00,138.1,138.1,138.1,1409000.0,816000.0,110082.0,127062.0,592000.0,315000.0
2024-07-13 13:00:00,137.09,137.09,137.09,1432000.0,781000.0,132399.0,148749.0,651000.0,374000.0
2024-07-13 14:00:00,135.36,135.36,135.36,1392000.0,746000.0,93546.6,107535.0,646000.0,259000.0
2024-07-13 15:00:00,120.18,120.18,120.18,1348000.0,690000.0,48264.3,64896.5,658000.0,272000.0
2024-07-13 16:00:00,101.49,101.49,101.49,1322000.0,656000.0,25992.2,39356.5,667000.0,282000.0
2024-07-13 17:00:00,100.57,100.57,100.57,1307000.0,623000.0,10962.9,24200.1,684000.0,297000.0
2024-07-13 18:00:00,100.62,100.62,100.62,1322000.0,596000.0,22106.4,36884.2,726000.0,340000.0
2024-07-13 19:00:00,95.65,95.65,95.65,1315000.0,589000.0,17577.0,31166.7,726000.0,337000.0
2024-07-13 20:00:00,95.75,95.75,95.75,1321000.0,589000.0,23014.4,36971.8,732000.0,345000.0
2024-07-13 21:00:00,95.75,95.75,95.75,1335000.0,599000.0,37177.8,50415.1,736000.0,349000.0
2024-07-13 22:00:00,100.62,100.62,100.62,1338000.0,634000.0,34931.9,54205.6,704000.0,426000.0
2024-07-13 23:00:00,101.08,101.08,101.08,1346000.0,659000.0,35818.0,61215.2,687000.0,408000.0
2024-07-14 00:00:00,101.34,101.34,101.34,1366000.0,730000.0,41477.7,85840.4,636000.0,358000.0
2024-07-14 01:00:00,104.71,104.71,104.71,1361000.0,760000.0,39067.2,82713.7,601000.0,324000.0
2024-07-14 02:00:00,119.41,119.41,119.41,1377000.0,774000.0,59700.0,100503.0,603000.0,330000.0
2024-07-14 03:00:00,135.04,135.04,135.04,1403000.0,796000.0,38459.9,125581.0,607000.0,332000.0
2024-07-14 04:00:00,135.0,135.0,135.0,1444000.0,803000.0,45259.9,165859.0,641000.0,304000.0
2024-07-14 05:00:00,138.25,138.25,138.25,1446000.0,784000.0,59271.0,168612.0,662000.0,327000.0
2024-07-14 06:00:00,138.25,138.25,138.25,1431000.0,778000.0,36378.4,155299.0,654000.0,322000.0
2024-07-14 07:00:00,138.25,138.25,138.25,1406000.0,818000.0,27276.1,130027.0,588000.0,360000.0
2024-07-14 08:00:00,138.25,138.25,138.25,1343000.0,816000.0,8927.15,67194.8,527000.0,352000.0
2024-07-14 09:00:00,151.95,151.75,138.25,1322000.0,844000.0,2143.39,45060.8,478000.0,306000.0
2024-07-14 10:00:00,151.95,151.75,138.25,1310000.0,855000.0,552.461,32716.0,455000.0,283000.0
2024-07-14 11:00:00,154.26,154.77,154.81,1301000.0,863000.0,5869.01,21911.3,438000.0,267000.0
2024-07-14 12:00:00,154.79,154.77,154.81,1307000.0,834000.0,12258.9,27414.3,473000.0,303000.0
2024-07-14 13:00:00,152.26,152.22,135.52,1303000.0,794000.0,6251.28,21217.7,509000.0,337000.0
2024-07-14 14:00:00,135.52,135.52,135.52,1299000.0,755000.0,4826.31,17326.4,544000.0,266000.0
2024-07-14 15:00:00,121.24,121.24,121.24,1300000.0,697000.0,3736.25,16362.5,603000.0,325000.0
2024-07-14 16:00:00,100.77,100.77,100.77,1300000.0,655000.0,2298.68,15319.4,645000.0,307000.0
2024-07-14 17:00:00,95.22,95.22,95.22,1298000.0,619000.0,224.964,13367.9,680000.0,341000.0
2024-07-14 18:00:00,95.22,95.22,95.22,1298000.0,597000.0,263.332,11276.2,701000.0,361000.0
2024-07-14 19:00:00,95.22,95.22,95.22,1301000.0,586000.0,546.23,13499.3,715000.0,376000.0
2024-07-14 20:00:00,95.22,95.22,95.22,1300000.0,590000.0,189.958,12732.3,709000.0,371000.0
2024-07-14 21:00:00,95.22,95.22,95.22,1298000.0,613000.0,404.256,13440.9,686000.0,405000.0
2024-07-14 22:00:00,100.77,100.77,100.77,1303000.0,671000.0,697.723,17533.1,632000.0,352000.0
2024-07-14 23:00:00,104.56,104.56,104.56,1317000.0,742000.0,4291.37,31655.4,575000.0,401000.0
2024-07-15 00:00:00,137.22,137.22,137.22,1365000.0,792000.0,2091.38,80890.7,573000.0,399000.0
2024-07-15 01:00:00,153.38,153.14,152.7,1397000.0,852000.0,1322.4,115999.0,545000.0,371000.0
2024-07-15 02:00:00,150.67,150.73,139.43,1403000.0,881000.0,1555.64,123245.0,522000.0,348000.0
2024-07-15 03:00:00,154.11,153.78,152.65,1367000.0,932000.0,3194.18,87851.2,435000.0,266000.0
2024-07-15 04:00:00,150.48,150.5,139.02,1354000.0,898000.0,8760.52,76949.9,456000.0,284000.0
2024-07-15 05:00:00,154.38,153.54,152.65,1376000.0,896000.0,13297.1,100365.0,480000.0,308000.0
2024-07-15 06:00:00,180.14,180.14,180.14,1366000.0,926000.0,17282.3,86452.3,440000.0,268000.0
2024-07-15 07:00:00,154.67,154.42,156.54,1323000.0,910000.0,9940.5,43539.3,413000.0,241000.0
2024-07-15 08:00:00,153.17,153.14,155.33,1324000.0,917000.0,7135.86,44234.6,407000.0,233000.0
2024-07-15 09:00:00,150.69,150.73,139.43,1326000.0,906000.0,12220.8,47077.2,420000.0,248000.0
2024-07-15 10:00:00,150.89,150.89,151.38,1338000.0,908000.0,32076.9,58944.1,429000.0,284000.0
2024-07-15 11:00:00,150.89,150.89,151.38,1385000.0,900000.0,87822.3,106202.0,485000.0,339000.0
2024-07-15 12:00:00,137.22,137.22,151.38,1409000.0,865000.0,111201.0,129524.0,544000.0,373000.0
2024-07-15 13:00:00,135.53,135.53,135.53,1414000.0,811000.0,117768.0,132759.0,603000.0,328000.0
2024-07-15 14:00:00,133.69,133.69,133.69,1422000.0,768000.0,124761.0,139018.0,653000.0,375000.0
2024-07-15 15:00:00,120.01,120.01,120.01,1439000.0,714000.0,139674.0,155516.0,725000.0,335000.0
2024-07-15 16:00:00,124.19,124.19,124.19,1406000.0,667000.0,106258.0,120245.0,740000.0,292000.0
2024-07-15 17:00:00,103.5,103.5,103.5,1428000.0,621000.0,127781.0,140866.0,807000.0,356000.0
2024-07-15 18:00:00,99.41,99.41,99.41,1447000.0,610000.0,150442.0,163769.0,838000.0,395000.0
2024-07-15 19:00:00,99.41,99.41,99.41,1433000.0,603000.0,137903.0,150873.0,830000.0,386000.0
2024-07-15 20:00:00,99.41,99.41,99.41,1442000.0,609000.0,141698.0,154169.0,833000.0,384000.0
2024-07-15 21:00:00,99.41,99.41,99.41,1388000.0,629000.0,91894.7,104962.0,759000.0,313000.0
2024-07-15 22:00:00,103.5,103.5,103.5,1366000.0,687000.0,65794.3,82085.2,680000.0,292000.0
2024-07-15 23:00:00,132.24,132.24,132.24,1387000.0,762000.0,68505.0,106193.0,625000.0,348000.0
2024-07-16 00:00:00,138.4,138.4,138.4,1454000.0,824000.0,83491.4,172079.0,629000.0,352000.0
2024-07-16 01:00:00,142.12,142.12,142.12,1491000.0,884000.0,84520.7,214358.0,607000.0,333000.0
2024-07-16 02:00:00,143.7,143.7,143.7,1526000.0,910000.0,80581.7,250613.0,616000.0,342000.0
2024-07-16 03:00:00,154.27,154.25,154.92,1550000.0,949000.0,103154.0,274614.0,601000.0,328000.0
2024-07-16 04:00:00,142.91,142.91,142.91,1501000.0,950000.0,111823.0,229229.0,551000.0,282000.0
2024-07-16 05:00:00,143.94,143.94,143.94,1540000.0,904000.0,119118.0,270001.0,636000.0,363000.0
2024-07-16 06:00:00,143.35,143.35,143.35,1546000.0,943000.0,120282.0,274429.0,603000.0,330000.0
2024-07-16 07:00:00,142.91,142.91,142.91,1522000.0,976000.0,117984.0,250800.0,546000.0,378000.0
2024-07-16 08:00:00,143.7,143.7,143.7,1461000.0,962000.0,94055.8,189994.0,499000.0,328000.0
2024-07-16 09:00:00,142.91,142.91,142.91,1442000.0,970000.0,81031.1,168748.0,472000.0,299000.0
2024-07-16 10:00:00,138.38,138.38,138.38,1398000.0,975000.0,85443.4,125115.0,423000.0,252000.0
2024-07-16 11:00:00,138.39,138.39,138.39,1429000.0,968000.0,137448.0,156223.0,460000.0,289000.0
2024-07-16 12:00:00,152.75,152.66,138.39,1426000.0,926000.0,131432.0,147782.0,499000.0,329000.0
2024-07-16 13:00:00,152.84,152.74,135.81,1402000.0,875000.0,106860.0,123823.0,527000.0,355000.0
2024-07-16 14:00:00,133.68,133.68,133.68,1413000.0,819000.0,118270.0,132050.0,594000.0,318000.0
2024-07-16 15:00:00,132.47,132.47,132.47,1425000.0,756000.0,127855.0,143569.0,668000.0,332000.0
2024-07-16 16:00:00,124.05,124.05,124.05,1417000.0,704000.0,121686.0,135167.0,714000.0,376000.0
2024-07-16 17:00:00,107.5,107.5,107.5,1398000.0,663000.0,105793.0,120534.0,734000.0,290000.0
2024-07-16 18:00:00,99.86,99.86,99.86,1395000.0,635000.0,97135.1,110827.0,761000.0,312000.0
2024-07-16 19:00:00,99.4,99.4,99.4,1398000.0,618000.0,100993.0,114853.0,780000.0,333000.0
2024-07-16 20:00:00,99.4,99.4,99.4,1411000.0,619000.0,109118.0,124694.0,792000.0,343000.0
2024-07-16 21:00:00,99.71,99.71,99.71,1379000.0,645000.0,78959.9,93016.9,734000.0,286000.0
2024-07-16 22:00:00,103.29,103.29,103.29,1436000.0,700000.0,124143.0,152936.0,735000.0,399000.0
2024-07-16 23:00:00,138.35,138.35,138.35,1490000.0,777000.0,138374.0,208281.0,713000.0,431000.0
2024-07-17 00:00:00,137.68,137.68,137.68,1497000.0,853000.0,122396.0,219701.0,644000.0,367000.0
2024-07-17 01:00:00,141.81,141.81,141.81,1545000.0,913000.0,126289.0,269340.0,633000.0,357000.0
2024-07-17 02:00:00,141.81,141.81,141.81,1577000.0,922000.0,140315.0,301851.0,655000.0,379000.0
2024-07-17 03:00:00,142.14,142.14,142.14,1629000.0,908000.0,140557.0,353738.0,721000.0,446000.0
2024-07-17 04:00:00,-50.01,-50.01,140.3,1626000.0,926000.0,132066.0,354577.0,700000.0,426000.0
2024-07-17 05:00:00,142.1,142.1,142.1,1632000.0,956000.0,147317.0,360231.0,675000.0,401000.0
2024-07-17 06:00:00,142.8,142.8,142.8,1628000.0,969000.0,156276.0,356961.0,659000.0,385000.0
2024-07-17 07:00:00,142.8,142.8,142.8,1554000.0,1007000.0,129518.0,285282.0,547000.0,378000.0
2024-07-17 08:00:00,141.78,141.78,141.78,1474000.0,1037000.0,119301.0,206107.0,438000.0,270000.0
2024-07-17 09:00:00,141.78,141.78,141.78,1462000.0,1021000.0,123212.0,187463.0,441000.0,265000.0
2024-07-17 10:00:00,153.55,153.31,155.68,1474000.0,1024000.0,164925.0,199477.0,451000.0,307000.0
2024-07-17 11:00:00,153.63,153.51,155.68,1466000.0,1008000.0,166311.0,189841.0,458000.0,311000.0
2024-07-17 12:00:00,153.73,153.7,155.76,1446000.0,972000.0,144078.0,163949.0,474000.0,308000.0
2024-07-17 13:00:00,153.53,153.7,136.62,1455000.0,903000.0,155985.0,173328.0,552000.0,378000.0
2024-07-17 14:00:00,134.3,134.3,134.3,1462000.0,844000.0,166887.0,180358.0,619000.0,340000.0
2024-07-17 15:00:00,134.3,134.3,134.3,1476000.0,774000.0,177160.0,192140.0,702000.0,317000.0
2024-07-17 16:00:00,132.94,132.94,132.94,1464000.0,715000.0,168406.0,181714.0,749000.0,303000.0
2024-07-17 17:00:00,112.47,112.47,112.47,1474000.0,670000.0,177719.0,191297.0,804000.0,356000.0
2024-07-17 18:00:00,103.29,103.29,103.29,1498000.0,645000.0,202239.0,215327.0,852000.0,406000.0
2024-07-17 19:00:00,100.14,100.14,100.14,1477000.0,635000.0,173281.0,187334.0,842000.0,390000.0
2024-07-17 20:00:00,100.14,100.14,100.14,1486000.0,645000.0,190620.0,203474.0,841000.0,395000.0
2024-07-17 21:00:00,103.44,103.44,103.44,1442000.0,658000.0,149071.0,161972.0,784000.0,341000.0
2024-07-17 22:00:00,136.42,136.42,136.42,1456000.0,716000.0,146572.0,172549.0,740000.0,401000.0
2024-07-17 23:00:00,138.51,138.51,138.51,1481000.0,816000.0,155384.0,198972.0,665000.0,327000.0
2024-07-18 00:00:00,137.84,137.84,137.84,1481000.0,929000.0,147647.0,203039.0,552000.0,268000.0
2024-07-18 01:00:00,141.38,141.38,141.38,1486000.0,957000.0,141361.0,210104.0,529000.0,254000.0
2024-07-18 02:00:00,141.47,141.47,141.47,1534000.0,980000.0,156016.0,260301.0,554000.0,279000.0
2024-07-18 03:00:00,141.48,141.48,141.48,1480000.0,1014000.0,121077.0,211058.0,466000.0,195000.0
2024-07-18 04:00:00,141.86,141.86,141.86,1471000.0,959000.0,128332.0,201353.0,513000.0,239000.0
2024-07-18 05:00:00,141.86,141.86,141.86,1510000.0,998000.0,99953.7,237875.0,511000.0,238000.0
2024-07-18 06:00:00,141.85,141.85,141.85,1509000.0,1003000.0,92195.1,238446.0,506000.0,232000.0
2024-07-18 07:00:00,141.82,141.82,141.82,1455000.0,1018000.0,48906.7,182661.0,436000.0,265000.0
2024-07-18 08:00:00,141.3,141.3,141.3,1409000.0,1012000.0,41198.8,136987.0,397000.0,227000.0
2024-07-18 09:00:00,140.58,140.58,140.58,1371000.0,1038000.0,31922.7,98553.7,333000.0,189000.0
2024-07-18 10:00:00,140.52,140.52,153.94,1324000.0,1044000.0,15706.6,51727.7,280000.0,139000.0
2024-07-18 11:00:00,153.16,152.89,153.94,1335000.0,1031000.0,38577.3,59667.7,304000.0,163000.0
2024-07-18 12:00:00,153.32,153.13,153.94,1307000.0,978000.0,13451.0,29297.6,328000.0,186000.0
2024-07-18 13:00:00,153.24,153.13,153.94,1298000.0,915000.0,6571.83,21089.7,384000.0,241000.0
2024-07-18 14:00:00,154.81,154.81,136.03,1351000.0,853000.0,54440.9,70489.6,498000.0,326000.0
2024-07-18 15:00:00,136.03,136.03,136.03,1354000.0,782000.0,60046.6,74512.5,572000.0,294000.0
2024-07-18 16:00:00,134.55,134.55,134.55,1340000.0,731000.0,45399.5,58981.7,609000.0,225000.0
2024-07-18 17:00:00,112.33,112.33,112.33,1347000.0,681000.0,49690.3,66019.9,665000.0,277000.0
2024-07-18 18:00:00,100.52,100.52,100.52,1321000.0,645000.0,23599.5,39458.5,675000.0,287000.0
2024-07-18 19:00:00,100.52,100.52,100.52,1361000.0,630000.0,68515.3,81854.5,731000.0,345000.0
2024-07-18 20:00:00,100.52,100.52,100.52,1351000.0,630000.0,55491.4,69128.1,721000.0,334000.0
2024-07-18 21:00:00,101.46,101.46,101.46,1336000.0,657000.0,41251.4,54801.0,679000.0,399000.0
2024-07-18 22:00:00,133.79,133.79,133.79,1392000.0,706000.0,83800.6,111367.0,686000.0,512000.0
2024-07-18 23:00:00,139.5,139.5,139.5,1383000.0,817000.0,66530.7,101384.0,566000.0,392000.0
