ts,temp,real_feel_temp,real_feel_temp_shade,rel_hum,dew_point,wind_dir,wind_spd,wind_gust_spd,uv_idx,vis,cld_cvr,ceiling,pressure,appr_temp,wind_chill_temp,wet_bulb_temp,precip_1h,location,cloud,temp_max,temp_min,humidity,ground_press,wind_speed,rain,snow
1730232120,17.0,17.4,17.4,84.0,14.2,315.0,4.0,15.3,0.0,16.1,35.0,10363.0,1017.6,18.9,17.2,15.4,0.0,Songdang-ri,,,,,,,,
1730235720,17.3,18.3,18.3,80.0,13.8,293.0,0.4,13.9,0.0,16.1,72.0,9144.0,1018.0,18.9,17.2,15.3,0.0,Songdang-ri,,,,,,,,
1730239320,17.0,17.5,17.5,80.0,13.6,315.0,6.1,13.6,0.0,20.9,56.0,9144.0,1018.0,18.9,17.2,15.1,0.0,Songdang-ri,,,,,,,,
1730242920,18.0,18.7,18.7,74.0,13.4,315.0,7.9,10.3,1.0,16.1,82.0,9144.0,1018.3,18.3,17.8,15.4,0.0,Songdang-ri,,,,,,,,
1730246580,18.8,20.0,17.6,75.0,14.2,315.0,7.2,13.7,2.0,16.1,20.0,10058.0,1018.6,19.4,18.9,16.1,0.0,Songdang-ri,,,,,,,,
1730250120,19.5,20.6,18.1,72.0,14.4,23.0,9.7,14.5,3.0,22.5,67.0,9144.0,1018.6,19.4,19.4,16.5,0.0,Songdang-ri,,,,,,,,
1730253720,20.1,19.9,18.5,66.0,13.6,113.0,13.0,25.3,2.0,16.1,100.0,9144.0,1019.0,19.4,20.0,16.2,0.0,Songdang-ri,,,,,,,,
1730257020,19.1,19.3,17.7,73.0,14.3,68.0,10.8,22.1,2.0,16.1,99.0,9144.0,1022.0,19.4,18.9,16.2,0.0,Songdang-ri,,,,,,,,
1730260920,20.5,22.1,19.0,66.0,14.1,45.0,11.9,23.6,4.0,22.5,53.0,10150.0,1019.6,19.4,20.6,16.7,0.0,Songdang-ri,,,,,,,,
1730264520,20.3,20.8,18.6,67.0,14.0,45.0,15.1,24.2,3.0,16.1,37.0,6096.0,1020.0,19.4,20.6,16.5,0.0,Songdang-ri,,,,,,,,
1730267820,18.9,20.3,17.5,72.0,13.8,68.0,10.1,21.5,3.0,16.1,40.0,12192.0,1021.0,19.4,18.9,15.9,0.0,Songdang-ri,,,,,,,,
1730268120,19.9,20.5,18.5,67.0,13.8,68.0,10.1,21.5,2.0,16.1,40.0,9144.0,1020.3,19.4,20.0,16.3,0.0,Songdang-ri,,,,,,,,
1730271420,18.5,18.7,17.1,75.0,14.0,45.0,10.1,19.3,2.0,22.5,64.0,6096.0,1020.0,19.4,18.3,15.9,0.0,Songdang-ri,,,,,,,,
1730275320,19.2,18.5,18.5,75.0,14.7,68.0,6.1,20.9,0.0,16.1,63.0,7315.0,1021.3,19.4,18.9,16.5,0.0,Songdang-ri,,,,,,,,
1730278920,18.4,17.4,17.4,64.0,11.4,315.0,4.7,20.9,0.0,16.1,54.0,10363.0,1021.7,19.4,18.3,14.4,0.0,Songdang-ri,,,,,,,,
1730282520,17.7,18.4,18.4,75.0,13.3,248.0,1.8,14.0,0.0,22.5,68.0,9144.0,1021.7,18.3,17.8,15.2,0.0,Songdang-ri,,,,,,,,
1730286120,18.5,17.8,17.8,67.0,12.3,203.0,2.9,14.9,0.0,16.1,46.0,10363.0,1021.3,19.4,18.3,15.0,0.0,Songdang-ri,,,,,,,,
1730289720,18.4,18.0,18.0,66.0,12.0,203.0,0.7,17.8,0.0,16.1,35.0,10058.0,1021.3,19.4,18.3,14.8,0.0,Songdang-ri,,,,,,,,
1730293320,17.7,18.0,18.0,58.0,9.4,113.0,4.0,15.2,0.0,20.9,65.0,10211.0,1020.7,18.3,17.8,12.9,0.0,Songdang-ri,,,,,,,,
1730296920,18.3,17.3,17.3,73.0,13.4,90.0,6.1,15.6,0.0,16.1,51.0,9144.0,1020.3,19.4,18.3,15.5,0.0,Songdang-ri,,,,,,,,
1730217360,18.9,17.3,17.3,77.0,15.0,113.0,13.0,13.0,0.0,16.1,95.0,762.0,1019.0,19.4,18.9,16.6,0.0,Bonggae-dong,,,,,,,,
1730220960,17.8,16.9,16.9,82.0,15.0,90.0,11.1,11.1,0.0,16.1,95.0,7925.0,1019.0,18.9,17.8,16.1,0.0,Bonggae-dong,,,,,,,,
1730221620,17.8,16.9,16.9,82.0,15.0,113.0,11.1,11.1,0.0,16.1,85.0,6096.0,1019.0,18.9,17.8,16.1,0.0,Bonggae-dong,,,,,,,,
1730224560,17.8,16.9,16.9,82.0,15.0,113.0,11.1,11.1,0.0,16.1,85.0,7315.0,1019.0,18.9,17.8,16.1,0.0,Bonggae-dong,,,,,,,,
1730228220,17.8,17.2,17.2,82.0,15.0,113.0,9.3,9.3,0.0,16.1,88.0,762.0,1020.0,18.9,17.8,16.1,0.0,Bonggae-dong,,,,,,,,
1730231820,18.9,17.3,17.3,72.0,13.9,45.0,13.0,13.0,0.0,16.1,85.0,7925.0,1020.0,19.4,18.9,16.0,0.0,Bonggae-dong,,,,,,,,
1730232420,18.9,17.4,17.4,72.0,13.9,45.0,11.1,11.1,0.0,16.1,85.0,9144.0,1020.0,19.4,18.9,16.0,0.0,Bonggae-dong,,,,,,,,
1730235360,18.9,17.4,17.4,72.0,13.9,45.0,11.1,11.1,0.0,16.1,85.0,10363.0,1020.0,19.4,18.9,16.0,0.0,Bonggae-dong,,,,,,,,
1730235960,18.9,17.6,17.6,67.0,12.8,45.0,9.3,9.3,0.0,16.1,85.0,9144.0,1021.0,19.4,18.9,15.4,0.0,Bonggae-dong,,,,,,,,
1730238960,18.9,17.6,17.6,67.0,12.8,45.0,9.3,9.3,0.0,16.1,85.0,762.0,1021.0,19.4,18.9,15.4,0.0,Bonggae-dong,,,,,,,,
1730239620,17.2,17.3,17.3,77.0,12.8,113.0,7.4,7.4,0.0,16.1,45.0,7925.0,1021.0,18.3,17.2,14.7,0.0,Bonggae-dong,,,,,,,,
1730242620,17.2,17.3,17.3,77.0,12.8,113.0,7.4,7.4,0.0,16.1,45.0,6096.0,1021.0,18.3,17.2,14.7,0.0,Bonggae-dong,,,,,,,,
1730246160,18.9,18.6,17.4,72.0,13.9,68.0,11.1,11.1,1.0,16.1,40.0,12192.0,1022.0,19.4,18.9,16.0,0.0,Bonggae-dong,,,,,,,,
1730249760,20.0,19.6,18.3,63.0,12.8,45.0,14.8,14.8,2.0,16.1,75.0,10668.0,1022.0,19.4,20.0,15.8,0.0,Bonggae-dong,,,,,,,,
1730253360,21.1,20.9,19.0,64.0,13.9,68.0,22.2,22.2,3.0,16.1,40.0,9144.0,1022.0,21.1,21.1,16.8,0.0,Bonggae-dong,,,,,,,,
1730254020,21.1,21.3,19.2,64.0,13.9,68.0,18.5,18.5,3.0,16.1,70.0,9144.0,1022.0,21.1,21.1,16.8,0.0,Bonggae-dong,,,,,,,,
1730257020,21.1,21.3,19.2,64.0,13.9,68.0,18.5,18.5,3.0,16.1,70.0,9144.0,1022.0,21.1,21.1,16.8,0.0,Bonggae-dong,,,,,,,,
1730257620,21.1,21.3,19.1,64.0,13.9,68.0,20.4,20.4,3.0,16.1,70.0,9144.0,1022.0,21.1,21.1,16.8,0.0,Bonggae-dong,,,,,,,,
1730260620,21.1,20.7,19.1,64.0,13.9,68.0,20.4,20.4,2.0,16.1,75.0,9144.0,1022.0,21.1,21.1,16.8,0.0,Bonggae-dong,,,,,,,,
1730264220,21.1,20.8,19.1,59.0,12.8,68.0,20.4,20.4,3.0,16.1,70.0,6096.0,1021.0,21.1,21.1,16.0,0.0,Bonggae-dong,,,,,,,,
1730264820,21.1,21.4,19.3,59.0,12.8,45.0,16.7,16.7,3.0,16.1,40.0,10363.0,1021.0,21.1,21.1,16.0,0.0,Bonggae-dong,,,,,,,,
1730267820,21.1,21.4,19.3,59.0,12.8,45.0,16.7,16.7,3.0,16.1,40.0,12192.0,1021.0,21.1,21.1,16.0,0.0,Bonggae-dong,,,,,,,,
1730271420,21.1,20.5,19.3,59.0,12.8,68.0,16.7,16.7,2.0,16.1,50.0,6096.0,1020.0,21.1,21.1,16.0,0.0,Bonggae-dong,,,,,,,,
1730275020,20.0,19.1,18.2,63.0,12.8,68.0,16.7,16.7,1.0,16.1,0.0,12192.0,1020.0,19.4,20.0,15.8,0.0,Bonggae-dong,,,,,,,,
1730275620,20.0,18.4,18.4,63.0,12.8,68.0,16.7,16.7,0.0,16.1,0.0,12192.0,1020.0,19.4,20.0,15.8,0.0,Bonggae-dong,,,,,,,,
1730278560,20.0,18.4,18.4,63.0,12.8,68.0,16.7,16.7,0.0,16.1,0.0,6096.0,1020.0,19.4,20.0,15.8,0.0,Bonggae-dong,,,,,,,,
1730279160,18.9,17.3,17.3,67.0,12.8,90.0,13.0,13.0,0.0,16.1,0.0,12192.0,1021.0,19.4,18.9,15.4,0.0,Bonggae-dong,,,,,,,,
1730282160,18.9,17.3,17.3,67.0,12.8,90.0,13.0,13.0,0.0,16.1,10.0,6096.0,1021.0,19.4,18.9,15.4,0.0,Bonggae-dong,,,,,,,,
1730282820,17.8,16.8,16.8,72.0,12.8,113.0,11.1,11.1,0.0,16.1,0.0,12192.0,1021.0,18.3,17.8,14.9,0.0,Bonggae-dong,,,,,,,,
1730285760,17.8,16.8,16.8,72.0,12.8,113.0,11.1,11.1,0.0,16.1,0.0,12192.0,1021.0,18.3,17.8,14.9,0.0,Bonggae-dong,,,,,,,,
1730289360,17.8,16.2,16.2,72.0,12.8,113.0,14.8,14.8,0.0,16.1,0.0,12192.0,1021.0,18.3,17.8,14.9,0.0,Bonggae-dong,,,,,,,,
1730292960,17.8,16.2,16.2,63.0,11.1,113.0,14.8,14.8,0.0,16.1,10.0,6096.0,1022.0,18.3,17.8,14.1,0.0,Bonggae-dong,,,,,,,,
1730296620,17.8,16.5,16.5,67.0,12.2,113.0,13.0,13.0,0.0,16.1,0.0,6096.0,1022.0,18.3,17.8,14.6,0.0,Bonggae-dong,,,,,,,,
1730300160,17.8,15.8,15.8,67.0,12.2,113.0,18.5,18.5,0.0,16.1,0.0,10363.0,1021.0,18.3,17.8,14.6,0.0,Bonggae-dong,,,,,,,,
1730214120,18.4,17.4,17.4,82.0,15.3,113.0,6.5,16.9,0.0,16.1,83.0,9144.0,1015.6,20.0,18.3,16.5,0.0,Gwangryeong-ri,,,,,,,,
1730217720,18.2,18.1,18.1,81.0,14.9,113.0,7.2,15.6,0.0,17.7,70.0,9144.0,1015.9,20.0,18.3,16.2,0.0,Gwangryeong-ri,,,,,,,,
1730220960,17.0,17.0,17.0,87.0,14.9,135.0,6.8,12.9,0.0,16.1,85.0,9144.0,1019.0,18.9,17.2,15.8,0.0,Gwangryeong-ri,,,,,,,,
1730221320,17.7,17.7,17.7,83.0,14.9,135.0,6.8,12.9,0.0,16.1,85.0,9144.0,1016.6,18.9,17.8,16.1,0.0,Gwangryeong-ri,,,,,,,,
1730224920,18.5,17.3,17.3,80.0,15.0,113.0,7.6,12.9,0.0,16.1,87.0,6096.0,1016.9,20.0,18.3,16.4,0.0,Gwangryeong-ri,,,,,,,,
1730228520,16.9,16.7,16.7,90.0,15.2,113.0,7.2,10.8,0.0,17.7,76.0,9144.0,1017.3,18.9,16.7,15.8,0.0,Gwangryeong-ri,,,,,,,,
1730232120,17.3,17.3,17.3,85.0,14.7,135.0,6.5,14.8,0.0,16.1,78.0,9144.0,1018.0,18.9,17.2,15.8,0.0,Gwangryeong-ri,,,,,,,,
1730235720,17.9,17.9,17.9,80.0,14.4,113.0,6.1,12.8,0.0,16.1,87.0,9144.0,1018.0,18.9,17.8,15.8,0.0,Gwangryeong-ri,,,,,,,,
1730238960,16.4,16.7,16.7,85.0,13.9,135.0,4.3,11.4,0.0,17.7,59.0,9144.0,1021.0,18.9,16.7,15.0,0.0,Gwangryeong-ri,,,,,,,,
1730239320,17.6,18.3,18.3,79.0,13.9,135.0,4.3,11.4,0.0,17.7,59.0,9144.0,1018.3,18.9,17.8,15.5,0.0,Gwangryeong-ri,,,,,,,,
1730242920,18.3,19.0,17.7,75.0,13.8,113.0,9.4,9.4,1.0,16.1,51.0,10363.0,1018.6,19.4,18.3,15.7,0.0,Gwangryeong-ri,,,,,,,,
1730246580,19.2,20.1,17.9,74.0,14.5,68.0,8.3,12.8,2.0,16.1,42.0,10668.0,1019.0,19.4,18.9,16.4,0.0,Gwangryeong-ri,,,,,,,,
1730250120,20.2,20.6,18.6,65.0,13.4,68.0,13.7,15.5,3.0,19.3,69.0,9144.0,1019.0,19.4,20.0,16.2,0.0,Gwangryeong-ri,,,,,,,,
1730253720,21.2,21.9,19.8,61.0,13.5,68.0,10.1,25.4,2.0,16.1,88.0,9144.0,1019.3,21.1,21.1,16.6,0.0,Gwangryeong-ri,,,,,,,,
1730257020,20.6,21.0,19.2,64.0,13.6,45.0,10.8,21.3,2.0,16.1,94.0,9144.0,1022.0,19.4,20.6,16.4,0.0,Gwangryeong-ri,,,,,,,,
1730260920,21.6,22.1,19.9,61.0,13.8,45.0,15.5,22.5,3.0,19.3,72.0,9449.0,1020.0,21.7,21.7,17.0,0.0,Gwangryeong-ri,,,,,,,,
1730264520,21.5,23.1,20.3,61.0,13.6,45.0,7.2,23.5,3.0,16.1,54.0,6096.0,1020.3,21.7,21.7,16.8,0.0,Gwangryeong-ri,,,,,,,,
1730268120,21.2,21.2,19.6,62.0,13.7,68.0,14.1,19.5,2.0,16.1,38.0,9144.0,1020.7,21.1,21.1,16.7,0.0,Gwangryeong-ri,,,,,,,,
1730271420,20.0,20.5,18.6,64.0,13.0,45.0,10.5,18.4,2.0,19.3,61.0,12192.0,1020.0,19.4,20.0,15.9,0.0,Gwangryeong-ri,,,,,,,,
1730275320,20.2,19.4,19.4,64.0,13.2,68.0,6.5,19.4,0.0,16.1,58.0,11278.0,1021.3,19.4,20.0,16.1,0.0,Gwangryeong-ri,,,,,,,,
1730278920,19.4,18.5,18.5,68.0,13.5,90.0,4.7,19.4,0.0,16.1,60.0,10820.0,1022.0,19.4,19.4,16.0,0.0,Gwangryeong-ri,,,,,,,,
1730282160,16.5,16.8,16.8,75.0,12.0,135.0,4.3,14.6,0.0,17.7,70.0,12192.0,1021.0,18.3,16.7,14.0,0.0,Gwangryeong-ri,,,,,,,,
1730282520,19.0,18.0,18.0,64.0,12.0,135.0,4.3,14.6,0.0,17.7,70.0,11064.0,1021.7,19.4,18.9,15.0,0.0,Gwangryeong-ri,,,,,,,,
1730286120,19.4,18.1,18.1,54.0,10.0,113.0,8.3,13.0,0.0,16.1,33.0,9723.0,1021.7,19.4,19.4,13.9,0.0,Gwangryeong-ri,,,,,,,,
1730289720,18.3,17.8,17.8,60.0,10.4,113.0,9.0,17.0,0.0,16.1,31.0,10363.0,1021.3,19.4,18.3,13.7,0.0,Gwangryeong-ri,,,,,,,,
1730293320,18.5,17.3,17.3,64.0,11.5,113.0,7.2,16.7,0.0,17.7,60.0,10058.0,1021.0,19.4,18.3,14.6,0.0,Gwangryeong-ri,,,,,,,,
1730296920,18.9,17.7,17.7,65.0,12.1,90.0,7.2,14.9,0.0,16.1,88.0,9144.0,1020.3,19.4,18.9,15.0,0.0,Gwangryeong-ri,,,,,,,,
1730214120,18.1,18.1,18.1,99.0,17.9,23.0,10.8,14.9,0.0,16.1,89.0,9144.0,1014.9,20.6,18.3,18.1,0.0,Sangmo-ri,,,,,,,,
1730217720,18.0,17.4,17.4,94.0,17.0,248.0,12.3,21.8,0.0,22.5,68.0,7925.0,1015.6,19.4,17.8,17.4,0.0,Sangmo-ri,,,,,,,,
1730220960,19.7,19.0,19.0,89.0,17.9,338.0,11.5,13.2,0.0,14.5,84.0,7925.0,1019.0,20.0,19.4,18.6,0.0,Sangmo-ri,,,,,,,,
1730221320,17.9,17.7,17.7,100.0,17.9,338.0,11.5,13.2,0.0,14.5,84.0,9144.0,1015.9,19.4,17.8,17.9,0.0,Sangmo-ri,,,,,,,,
1730224920,19.5,19.0,19.0,81.0,16.1,338.0,3.6,13.0,0.0,14.5,76.0,9144.0,1016.3,20.0,19.4,17.5,0.0,Sangmo-ri,,,,,,,,
1730228520,18.8,17.2,17.2,82.0,15.7,23.0,15.1,17.5,0.0,22.5,61.0,7925.0,1016.6,20.0,18.9,17.0,0.0,Sangmo-ri,,,,,,,,
1730232120,19.0,16.8,16.8,81.0,15.8,0.0,27.7,27.7,0.0,14.5,59.0,9144.0,1017.3,20.0,18.9,17.1,0.0,Sangmo-ri,,,,,,,,
1730235720,18.9,16.5,16.5,84.0,16.2,0.0,32.1,32.1,0.0,14.5,74.0,9144.0,1017.6,20.0,18.9,17.3,0.0,Sangmo-ri,,,,,,,,
1730238960,19.4,17.2,17.2,78.0,15.5,23.0,25.6,25.6,0.0,22.5,57.0,762.0,1021.0,20.0,19.4,17.1,0.0,Sangmo-ri,,,,,,,,
1730239320,19.1,17.1,17.1,79.0,15.5,23.0,25.6,25.6,0.0,22.5,57.0,7925.0,1017.6,20.0,18.9,17.0,0.0,Sangmo-ri,,,,,,,,
1730242920,19.7,17.9,17.2,76.0,15.4,23.0,31.0,31.0,1.0,16.1,60.0,10363.0,1018.0,19.4,19.4,17.1,0.0,Sangmo-ri,,,,,,,,
1730246580,19.6,18.0,17.0,80.0,16.1,23.0,36.0,36.0,2.0,16.1,44.0,10058.0,1018.3,20.0,19.4,17.5,0.0,Sangmo-ri,,,,,,,,
1730250120,21.2,21.3,19.3,70.0,15.5,113.0,19.1,19.3,3.0,22.5,55.0,9144.0,1018.6,21.7,21.1,17.7,0.0,Sangmo-ri,,,,,,,,
1730253720,22.1,24.5,22.2,66.0,15.5,293.0,0.4,22.8,2.0,16.1,92.0,9144.0,1018.6,22.2,22.2,18.0,0.0,Sangmo-ri,,,,,,,,
1730257020,21.4,20.1,18.9,68.0,15.4,338.0,32.4,32.4,2.0,16.1,86.0,9144.0,1022.0,22.2,21.7,17.8,0.0,Sangmo-ri,,,,,,,,
1730260620,22.3,22.9,20.4,64.0,15.2,315.0,19.5,24.1,4.0,22.5,56.0,9144.0,1022.0,22.2,22.2,17.9,0.0,Sangmo-ri,,,,,,,,
1730260920,21.4,21.5,19.5,67.0,15.2,315.0,19.5,24.1,3.0,22.5,56.0,6096.0,1019.6,21.7,21.7,17.6,0.0,Sangmo-ri,,,,,,,,
1730264520,22.0,22.7,20.4,61.0,14.3,158.0,13.7,22.6,3.0,16.1,7.0,9144.0,1019.6,22.2,22.2,17.4,0.0,Sangmo-ri,,,,,,,,
1730268120,22.6,23.1,21.2,60.0,14.4,180.0,9.7,21.6,2.0,16.1,39.0,9144.0,1020.0,22.8,22.8,17.6,0.0,Sangmo-ri,,,,,,,,
1730271420,21.1,19.8,18.9,68.0,15.1,338.0,25.2,25.2,2.0,22.5,67.0,6096.0,1020.0,21.7,21.1,17.4,0.0,Sangmo-ri,,,,,,,,
1730275020,20.6,19.9,19.0,70.0,14.9,293.0,13.0,20.5,1.0,16.1,61.0,6096.0,1020.0,19.4,20.6,17.2,0.0,Sangmo-ri,,,,,,,,
1730275320,20.4,19.1,19.1,71.0,14.9,293.0,13.0,20.5,0.0,16.1,61.0,10363.0,1020.7,19.4,20.6,17.1,0.0,Sangmo-ri,,,,,,,,
1730278920,20.1,20.3,20.3,70.0,14.5,180.0,0.0,20.0,0.0,16.1,72.0,9144.0,1021.3,19.4,20.0,16.8,0.0,Sangmo-ri,,,,,,,,
1730282520,20.6,18.7,18.7,69.0,14.8,338.0,19.5,19.5,0.0,22.5,69.0,7925.0,1021.0,19.4,20.6,17.1,0.0,Sangmo-ri,,,,,,,,
1730286120,18.7,16.8,16.8,76.0,14.3,315.0,18.0,18.0,0.0,14.5,91.0,9144.0,1021.0,19.4,18.9,16.1,0.0,Sangmo-ri,,,,,,,,
1730289360,20.5,18.9,18.9,58.0,12.0,293.0,13.3,15.7,0.0,16.1,59.0,6096.0,1021.0,19.4,20.6,15.3,0.0,Sangmo-ri,,,,,,,,
1730289720,18.8,17.2,17.2,64.0,12.0,293.0,13.3,15.7,0.0,16.1,59.0,10363.0,1020.7,19.4,18.9,14.9,0.0,Sangmo-ri,,,,,,,,
1730293320,18.9,17.0,17.0,64.0,12.0,203.0,18.0,18.6,0.0,22.5,47.0,10058.0,1020.3,19.4,18.9,15.0,0.0,Sangmo-ri,,,,,,,,
1730296620,19.4,18.4,18.4,63.0,12.3,270.0,5.4,13.8,0.0,14.5,85.0,10058.0,1022.0,19.4,19.4,15.3,0.0,Sangmo-ri,,,,,,,,
1730296920,19.1,18.1,18.1,64.0,12.3,270.0,5.4,13.8,0.0,14.5,85.0,9144.0,1019.6,19.4,18.9,15.2,0.0,Sangmo-ri,,,,,,,,
1730300160,20.2,18.3,18.3,63.0,12.9,113.0,19.5,19.5,0.0,14.5,89.0,9144.0,1021.0,19.4,20.0,16.0,0.0,Sangmo-ri,,,,,,,,
1730214068,19.72,,,,,46.0,,,,,,,,,,,,Gaigeturi,96.0,19.72,19.72,77.0,1019.0,7.08,0.0,0.0
1730215858,19.03,,,,,110.0,,,,,,,,,,,,Gaigeturi,75.0,19.03,19.03,77.0,1019.0,3.6,0.0,0.0
1730217665,19.67,,,,,44.0,,,,,,,,,,,,Gaigeturi,97.0,19.67,19.67,77.0,1019.0,6.8,0.0,0.0
1730219441,18.03,,,,,100.0,,,,,,,,,,,,Gaigeturi,75.0,18.03,18.03,82.0,1019.0,3.09,0.0,0.0
1730221263,19.62,,,,,44.0,,,,,,,,,,,,Gaigeturi,97.0,19.62,19.62,76.0,1019.0,6.54,0.0,0.0
1730223048,18.03,,,,,110.0,,,,,,,,,,,,Gaigeturi,75.0,18.03,18.03,82.0,1020.0,3.09,0.0,0.0
1730224856,19.47,,,,,36.0,,,,,,,,,,,,Gaigeturi,98.0,19.47,19.47,76.0,1020.0,6.31,0.0,0.0
1730226655,18.03,,,,,110.0,,,,,,,,,,,,Gaigeturi,75.0,18.03,18.03,82.0,1020.0,2.57,0.0,0.0
1730228443,19.31,,,,,28.0,,,,,,,,,,,,Gaigeturi,100.0,19.31,19.31,75.0,1020.0,6.3,0.0,0.0
1730230237,19.03,,,,,40.0,,,,,,,,,,,,Gaigeturi,75.0,19.03,19.03,72.0,1020.0,3.6,0.0,0.0
1730232069,19.14,,,,,31.0,,,,,,,,,,,,Gaigeturi,100.0,19.14,19.14,74.0,1020.0,5.76,0.0,0.0
1730233842,19.03,,,,,40.0,,,,,,,,,,,,Gaigeturi,75.0,19.03,19.03,72.0,1020.0,3.09,0.0,0.0
1730235668,18.9,,,,,26.0,,,,,,,,,,,,Gaigeturi,100.0,18.9,18.9,74.0,1020.0,5.73,0.0,0.0
1730237475,19.03,,,,,50.0,,,,,,,,,,,,Gaigeturi,75.0,19.03,19.03,68.0,1021.0,2.57,0.0,0.0
1730239264,18.74,,,,,17.0,,,,,,,,,,,,Gaigeturi,80.0,18.74,18.74,75.0,1021.0,6.06,0.0,0.0
1730241040,17.03,,,,,110.0,,,,,,,,,,,,Gaigeturi,40.0,17.03,17.03,77.0,1021.0,2.06,0.0,0.0
1730242868,18.95,,,,,19.0,,,,,,,,,,,,Gaigeturi,83.0,18.95,18.95,74.0,1021.0,7.3,0.0,0.0
1730244639,19.03,,,,,70.0,,,,,,,,,,,,Gaigeturi,40.0,19.03,19.03,72.0,1021.0,3.09,0.0,0.0
1730246478,19.16,,,,,26.0,,,,,,,,,,,,Gaigeturi,88.0,19.16,19.16,72.0,1022.0,7.36,0.0,0.0
1730248244,20.03,,,,,40.0,,,,,,,,,,,,Gaigeturi,75.0,20.03,20.03,64.0,1021.0,4.12,0.0,0.0
1730250073,19.36,,,,,32.0,,,,,,,,,,,,Gaigeturi,99.0,19.36,19.36,70.0,1021.0,7.35,0.0,0.0
1730251875,21.03,,,,,60.0,,,,,,,,,,,,Gaigeturi,40.0,21.03,21.03,64.0,1021.0,6.17,0.0,0.0
1730253684,19.7,,,,,35.0,,,,,,,,,,,,Gaigeturi,99.0,19.7,19.7,67.0,1021.0,6.61,0.0,0.0
1730255461,21.03,,,,,60.0,,,,,,,,,,,,Gaigeturi,75.0,21.03,21.03,64.0,1021.0,5.14,0.0,0.0
1730257265,19.75,,,,,36.0,,,,,,,,,,,,Gaigeturi,100.0,19.75,19.75,66.0,1021.0,7.07,0.0,0.0
1730259042,21.03,,,,,70.0,,,,,,,,,,,,Gaigeturi,75.0,21.03,21.03,64.0,1020.0,5.66,0.0,0.0
1730260879,19.84,,,,,37.0,,,,,,,,,,,,Gaigeturi,100.0,19.84,19.84,64.0,1020.0,6.57,0.0,0.0
1730262671,21.03,,,,,70.0,,,,,,,,,,,,Gaigeturi,75.0,21.03,21.03,60.0,1020.0,5.66,0.0,0.0
1730264471,20.09,,,,,38.0,,,,,,,,,,,,Gaigeturi,100.0,20.09,20.09,62.0,1020.0,6.96,0.0,0.0
1730266252,21.03,,,,,50.0,,,,,,,,,,,,Gaigeturi,40.0,21.03,21.03,60.0,1020.0,4.63,0.0,0.0
1730268079,19.97,,,,,59.0,,,,,,,,,,,,Gaigeturi,100.0,19.97,19.97,61.0,1020.0,6.04,0.0,0.0
1730269910,21.03,,,,,60.0,,,,,,,,,,,,Gaigeturi,40.0,21.03,21.03,60.0,1020.0,4.63,0.0,0.0
1730271668,19.91,,,,,52.0,,,,,,,,,,,,Gaigeturi,100.0,19.91,19.91,63.0,1020.0,5.17,0.0,0.0
1730273457,20.03,,,,,60.0,,,,,,,,,,,,Gaigeturi,0.0,20.03,20.03,64.0,1020.0,4.63,0.0,0.0
1730275265,19.68,,,,,47.0,,,,,,,,,,,,Gaigeturi,100.0,19.68,19.68,67.0,1020.0,5.65,0.0,0.0
1730277074,20.03,,,,,70.0,,,,,,,,,,,,Gaigeturi,0.0,20.03,20.03,64.0,1020.0,4.63,0.0,0.0
1730278863,19.49,,,,,63.0,,,,,,,,,,,,Gaigeturi,100.0,19.49,19.49,66.0,1020.0,5.97,0.0,0.0
1730280655,19.03,,,,,100.0,,,,,,,,,,,,Gaigeturi,0.0,19.03,19.03,68.0,1021.0,3.6,0.0,0.0
1730282474,19.61,,,,,66.0,,,,,,,,,,,,Gaigeturi,100.0,19.61,19.61,63.0,1021.0,6.35,0.0,0.0
1730284246,18.03,,,,,110.0,,,,,,,,,,,,Gaigeturi,0.0,18.03,18.03,72.0,1021.0,3.09,0.0,0.0
1730286068,19.73,,,,,68.0,,,,,,,,,,,,Gaigeturi,100.0,19.73,19.73,63.0,1021.0,6.57,0.0,0.0
1730287857,18.03,,,,,120.0,,,,,,,,,,,,Gaigeturi,0.0,18.03,18.03,72.0,1021.0,4.12,0.0,0.0
1730289677,19.94,,,,,60.0,,,,,,,,,,,,Gaigeturi,99.0,19.94,19.94,63.0,1021.0,7.38,0.0,0.0
1730291455,18.03,,,,,120.0,,,,,,,,,,,,Gaigeturi,0.0,18.03,18.03,63.0,1021.0,4.12,0.0,0.0
1730293270,19.85,,,,,64.0,,,,,,,,,,,,Gaigeturi,90.0,19.85,19.85,64.0,1021.0,7.57,0.0,0.0
1730295067,18.03,,,,,110.0,,,,,,,,,,,,Gaigeturi,0.0,18.03,18.03,68.0,1021.0,3.6,0.0,0.0
1730296872,19.81,,,,,70.0,,,,,,,,,,,,Gaigeturi,92.0,19.81,19.81,67.0,1021.0,7.83,0.0,0.0
1730298646,18.03,,,,,110.0,,,,,,,,,,,,Gaigeturi,0.0,18.03,18.03,68.0,1021.0,5.14,0.0,0.0
1730214064,15.24,,,,,49.0,,,,,,,,,,,,Cheju-do,89.0,15.24,15.24,82.0,1019.0,5.56,0.0,0.0
1730215854,14.96,,,,,110.0,,,,,,,,,,,,Cheju-do,75.0,14.96,14.96,77.0,1019.0,3.6,0.0,0.0
1730217661,15.05,,,,,46.0,,,,,,,,,,,,Cheju-do,89.0,15.05,15.05,82.0,1019.0,5.07,0.0,0.0
